Duration	Gender	Age	Region	AN_1	AN_2	AN_3	AN_4	AN_5	AN_6	AN_7	AN_8	AC_1	AC_2	AC_3	AC_4	AC_5	AC_6*	AC_7	AC_8	AC_9*	AC_10	AC_11	RATE_WITCH	MR_1	MR_2	MR_3	MR_4	MR_5	MR_6	MR_7	MR_8	MR_9	MR_10	MR_11	MR_12	MR_13	SBS_1	SBS_2	SBS_3	SBS_4	SBS_5	SBS_6	AM_1	AM_2	AM_3	AM_4	AM_5	AM_6	AM_7	AM_8	AM_9	AM_10	AM_11	AM_12	AM_13	AM_14	AM_15	IRI_2:EC	IRI_3:PT*	IRI_4:EC*	IRI_8:PT	IRI_9:EC	IRI_11:PT	IRI_14:EC*	IRI_15:PT*	IRI_18:EC*	IRI_20:EC	IRI_21:PT	IRI_22:EC	IRI_25:PT	IRI_28:PT	REL	EDU	NAT_1	NAT_2	NAT_3	NAT_6	LNG1	EXCLUDE	LNG2	EXP1	EXP2	EXP3	RHAB
450	Male	36	West	5	5	5	5	5	5	5	5	7	7	7	7	7	7	7	7	7	7	7	A	7	7	7	7	7	7	7	7	7	7	7	7	7	4	4	4	4	4	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	7	7	7	7	7	7	7	7	7	7	7	7	7	7	N/A	Vocational School / Technical College / Communication College (Associate Degree)	Usa	Usa	Student 	California 	Yes		Basic	3	3	3	2
2208	Female	60	South	5	3	2	5	5	1	1	1	1	1	1	1	1	7	3	1	7	1	1	B	4	2	2	1	1	1	1	1	2	1	1	1	1	0	2	4	3	4	4	0	8	0	0	0	10	0	0	0	10	0	8	8	0	9	6	6	1	6	7	7	1	6	1	7	7	7	6	3	Pagan	Vocational School / Technical College / Communication College (Associate Degree)	USA	USA	Unemployed	Arkansas	Yes			2	1	1	0
1674	Male	34	West	5	4	5	5	5	5	5	1	7	7	6	7	7	7	7	7	1	7	7	A	1	4	1	1	7	1	1	7	1	1	1	1	7	4	4	-4	-4	4	0	9	10	10	5	10	10	0	10	10	0	10	10	10	10	10	7	1	1	7	7	1	4	7	7	7	7	1	1	7	Muslim	Graduate University / Professional School (Master's Degree, Doctoral Degree)	USA	USA	Manufacture	Florida	Yes			7	6	4	10
417	Male	21	West	5	4	3	4	4	5	4	4	6	7	5	4	5	5	6	4	6	4	5	A	5	6	6	4	4	4	4	5	2	4	5	5	5	4	0	4	3	3	4	6	5	8	7	8	4	2	4	5	7	6	5	3	4	6	5	6	4	4	5	5	5	6	7	4	6	6	6	5	christian	Vocational School / Technical College / Communication College (Associate Degree)	united states 	united states 	business owner 	california 	Yes			2	2	1	10
859	Female	36	West	5	5	3	5	5	1	5	5	7	7	7	7	7	7	7	7	7	7	7	B	7	7	7	7	7	7	7	7	7	7	7	7	7	4	4	4	4	4	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	2	3	2	2	2	2	2	2	2	2	2	2	2	2	Baptist 	Other	USA 	USA 	Retail 	Tn 	Yes			1	1	1	0
1235	Male	59	Midwest	4	4	4	3	2	2	3	1	7	4	2	4	4	6	4	3	4	2	1	B	4	3	3	3	3	2	2	1	2	1	1	1	1	4	3	3	4	4	4	2	10	0	0	1	10	0	5	0	10	0	10	0	0	10	7	2	7	7	1	6	2	2	1	2	7	7	7	6	christian	Vocational School / Technical College / Communication College (Associate Degree)	usa	usa	self employed	Nebraska	Yes			4	3	1	10
606	Female	22	South	4	4	1	3	3	5	4	1	6	4	4	3	3	7	3	2	4	3	5	B	3	1	5	1	3	1	1	1	3	1	1	2	1	0	0	1	0	2	3	10	4	0	0	5	10	0	0	0	10	5	10	6	0	10	5	2	7	6	5	6	4	5	3	6	7	6	4	2	Christianity 	Other	United States	United States	Stay at home parent	TN	Yes			3	1	1	0
1421	Female	55	West	2	2	1	3	1	1	1	1	7	4	4	7	6	1	4	4	1	1	6	A	4	4	2	5	2	1	1	1	3	1	1	4	4	4	4	4	-4	4	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	7	7	7	7	1	1	1	7	7	7	5	6	Jehovah witness	Vocational School / Technical College / Communication College (Associate Degree)	America	United states	Caretaker 	California 	Yes			1	1	1	10
1162	Male	43	South	1	1	1	5	5	1	5	1	5	6	4	6	6	1	5	7	6	7	7	A	5	3	1	2	2	7	3	2	7	2	5	5	1	4	4	4	4	4	4	9	7	8	0	7	6	0	7	8	7	7	7	8	8	8	7	6	1	7	5	6	2	5	1	6	6	7	5	7	Christianity	Graduate University / Professional School (Master's Degree, Doctoral Degree)	America	America	IT	Penslyvania	Yes		Business	5	1	2	10
1933	Male	35	West	3	4	2	5	5	4	5	3	7	6	3	3	5	7	7	7	1	7	7	A	5	1	7	6	2	1	1	1	4	1	6	3	2	4	4	4	4	3	4	1	2	0	2	0	6	1	7	7	9	7	9	5	7	8	7	2	6	6	5	4	5	7	5	7	7	7	3	6	Islam	Graduate University / Professional School (Master's Degree, Doctoral Degree)	USA	USA	Software engineer	Florida	Yes			8	6	6	5
690	Female	28	South	5	5	3	5	1	5	4	2	4	2	2	1	3	7	2	3	1	4	2	A	4	3	4	2	2	2	1	1	2	1	1	1	1	0	3	4	4	4	4	10	5	3	0	5	10	0	10	5	10	10	10	10	10	10	7	7	4	5	5	6	5	4	2	7	6	7	5	4	 Catholic 	University / College / Undergraduate School (Bachelor Degree)	United states	United States 	Dental Hygienist 	Texas 	Yes			1	2	1	1
1595	Male	36	South	4	4	5	5	5	5	5	5	1	7	7	7	7	7	7	7	7	7	7	A	6	6	7	7	7	7	7	7	7	7	7	7	7	4	4	4	4	4	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	7	7	7	7	7	7	7	7	7	7	7	7	7	7	Catholic	Graduate University / Professional School (Master's Degree, Doctoral Degree)	USA	USA	Account	Geogia	Yes			6	3	1	10
1671	Other	52	Midwest	3	3	1	5	1	2	2	1	6	4	1	1	1	4	1	3	2	5	1	B	1	1	4	1	1	1	4	1	4	1	1	1	1	0	0	4	0	4	4	0	10	0	0	0	10	0	0	0	10	0	10	0	0	10	7	5	2	7	7	7	1	5	1	7	7	7	6	6	Christian	Other	USA	USA	Unemployed	OH	Yes			1	1	1	6
614	Male	23	South	2	2	2	4	1	1	1	1	6	7	4	5	3	4	3	3	3	4	3	B	4	4	3	1	4	1	4	4	2	3	1	4	4	0	0	-2	-3	0	0	6	5	0	0	1	6	0	0	0	7	0	2	0	0	7	6	4	2	5	5	5	3	2	3	5	5	4	5	5	none	Graduate University / Professional School (Master's Degree, Doctoral Degree)	United States	United States	Legal	TN	No		Native	6	4	3	0
977	Female	41	West	3	3	3	5	5	4	4	3	4	1	1	1	1	4	2	1	1	1	2	A	2	1	2	3	3	1	3	2	3	2	1	3	3	4	4	4	4	4	4	0	6	0	0	0	6	0	0	0	7	0	6	0	0	5	5	5	4	6	6	4	3	4	2	4	6	3	5	4	Christian	University / College / Undergraduate School (Bachelor Degree)	Usa	Usa	Postal worker	Wy	Yes			3	8	1	5
1147	Male	31	South	4	4	5	4	4	5	5	4	6	7	5	7	5	3	6	6	7	7	6	A	4	1	1	3	1	1	1	1	3	1	1	2	1	0	1	1	1	2	1	6	7	8	7	6	8	8	7	4	6	6	7	3	6	6	5	6	7	7	7	6	6	7	1	7	6	7	7	7	Christian	University / College / Undergraduate School (Bachelor Degree)	United States	United States	Accountant	Texas	Yes			8	7	6	9
760	Female	33	South	4	4	4	5	5	5	5	5	1	1	1	1	1	7	1	1	4	1	1	A	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	10	10	1	2	10	1	8	3	10	4	10	10	7	10	7	1	1	7	7	7	1	1	1	7	7	7	5	7	Agnostic 	Graduate University / Professional School (Master's Degree, Doctoral Degree)	Usa	Usa	Professor 	FL 	Yes			5	2	1	0
964	Female	50	Midwest	4	4	3	4	3	3	2	2	6	7	4	5	5	7	4	6	5	4	4	A	3	1	1	2	1	1	1	1	3	1	1	2	1	4	3	4	4	4	2	0	5	5	0	2	8	0	2	1	10	5	5	5	5	7	5	3	3	6	6	6	3	5	2	5	5	5	4	4	christian	Vocational School / Technical College / Communication College (Associate Degree)	USA	USA	TSR	ND	Yes			3	1	1	2
1174	Male	23	West	5	5	4	5	3	4	5	5	7	7	4	7	5	1	7	7	7	7	7	A	5	7	5	7	4	7	5	1	7	6	1	5	7	-4	-4	-2	-4	-4	-4	10	2	4	0	0	5	0	0	0	6	0	3	0	3	6	6	3	6	6	6	6	6	5	1	6	7	7	6	6	roman catholic 	University / College / Undergraduate School (Bachelor Degree)	U.S.	U.S.	student	CA	Yes		Native	6	2	1	0
611	Female	27	Midwest	2	3	1	5	1	5	5	1	6	7	4	4	4	4	4	4	4	4	4	A	7	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	0	0	4	5	10	10	0	10	10	0	10	4	10	10	10	10	10	10	7	1	7	7	7	7	7	4	7	7	7	7	7	7	spiritual 	University / College / Undergraduate School (Bachelor Degree)	usa	usa	teacher	la	Yes			3	2	1	2
674	Female	26	South	3	3	3	4	2	2	2	2	6	5	4	4	2	4	2	5	2	4	3	A	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	-4	0	7	0	0	0	7	0	0	0	8	0	9	0	0	7	7	1	7	7	7	7	1	1	1	7	7	6	6	7	Christian 	University / College / Undergraduate School (Bachelor Degree)	USA	USA	Stay at home mom	FL	Yes			2	1	1	10
835	Female	33	West	4	4	1	5	5	4	5	4	7	1	3	1	3	6	3	5	3	5	2	A	6	6	3	4	5	3	3	3	5	3	3	3	3	2	2	2	3	3	3	9	8	2	0	2	8	0	2	2	10	8	10	8	5	10	7	2	2	6	6	6	3	2	3	5	6	5	5	5	N/A	Vocational School / Technical College / Communication College (Associate Degree)	USA	USA	Server	CA	Yes			4	3	1	0
679	Male	52	South	5	5	5	5	4	5	5	2	7	3	3	3	5	6	2	2	5	1	2	B	7	7	6	7	7	2	2	1	4	1	1	4	2	4	4	4	4	4	4	0	10	0	0	0	10	0	6	2	10	8	8	8	0	9	7	3	4	5	7	6	3	6	1	7	6	6	5	6	Protestant	Vocational School / Technical College / Communication College (Associate Degree)	USA	USA	IT Consultant	North Carolina	Yes			7	5	2	10
1357	Male	60	Midwest	3	5	3	1	3	1	2	1	7	1	1	2	1	7	6	1	5	1	1	A	4	4	3	4	4	4	4	2	5	3	2	4	4	4	2	4	4	4	4	0	3	0	0	0	6	0	0	0	7	0	5	0	0	7	7	5	2	5	7	7	3	5	1	6	6	6	4	5	Orthodox Catholic	Vocational School / Technical College / Communication College (Associate Degree)	United States	United States	Nurse	Illinois	Yes			8	1	1	10
861	Female	20	South	5	5	5	5	1	1	5	3	3	2	1	1	1	7	2	1	1	1	1	A	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	4	3	2	0	5	10	6	3	6	9	1	6	8	10	6	10	6	4	7	5	1	1	7	6	7	1	1	1	5	6	5	6	7	Christianity	University / College / Undergraduate School (Bachelor Degree)	United state citizen 	San Diego 	Student	California	Yes			6	1	1	0
819	Female	44	Midwest	2	5	5	5	5	3	5	3	4	4	4	4	4	4	4	4	4	4	4	A	1	3	4	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	Christian 	Junior High School / Middle School	USA	Effingham 	Disabled 	Illinois	Yes		Basic	2	2	1	1
1549	Male	35	West	4	4	4	4	5	4	4	4	6	7	6	7	5	6	7	7	2	6	7	A	3	5	2	6	7	6	4	1	6	2	2	4	3	4	3	3	3	3	0	9	10	7	7	8	8	1	10	9	10	9	9	9	9	10	7	1	7	7	6	7	2	7	2	7	6	7	6	6	Christianity	Graduate University / Professional School (Master's Degree, Doctoral Degree)	United States of America	United States of America	Information and technology	California	Yes			7	7	7	10
615	Female	51	West	2	3	1	4	4	1	3	2	7	7	2	4	2	5	5	5	5	7	5	A	5	3	3	4	1	1	1	1	2	2	3	1	1	-2	0	-1	-1	1	2	8	8	0	0	0	9	6	0	1	4	4	7	3	0	2	3	1	3	5	5	5	6	2	3	5	3	2	6	5	Roman Catholic	Graduate University / Professional School (Master's Degree, Doctoral Degree)	United States	United States	warehouse	colorado	Yes			5	3	1	0
1458	Female	59	Midwest	5	5	4	3	2	2	3	3	4	5	4	3	4	7	4	4	7	6	4	A	5	1	4	4	2	1	1	1	1	1	1	1	1	4	4	4	3	4	4	10	5	5	0	5	6	1	5	1	7	6	6	0	2	8	7	4	6	6	7	6	6	6	1	7	7	7	5	4	Christin	Vocational School / Technical College / Communication College (Associate Degree)	US	US	Disabled 	KS	Yes			7	7	1	2
925	Female	27	West	4	4	3	5	5	5	5	3	3	4	5	3	6	5	3	3	5	3	3	A	2	4	5	6	4	6	1	1	5	1	4	1	1	0	4	3	2	4	4	6	5	5	0	0	0	0	0	3	0	0	0	0	0	0	7	1	1	7	7	7	1	2	1	7	7	7	7	7	Catholic 	Junior High School / Middle School	Usa	Usa	Student	Colorado	Yes		Basic	1	3	1	5
1193	Female	35	South	5	3	5	5	5	5	5	5	4	7	7	7	7	7	7	7	7	7	7	A	1	7	7	7	7	7	7	7	7	7	7	7	1	4	4	4	-4	-4	4	10	10	10	10	0	0	10	0	0	10	5	0	0	0	0	7	7	1	1	7	7	7	7	7	1	7	7	7	7	Christianity	Graduate University / Professional School (Master's Degree, Doctoral Degree)	United state 	United States 	Engineer 	Atlanta 	Yes			8	7	7	10
765	Female	37	South	3	4	1	5	3	5	5	2	4	3	5	3	3	6	5	4	7	4	1	A	2	2	2	1	1	1	1	1	1	1	1	1	1	0	1	4	2	2	2	7	6	6	5	7	8	7	7	8	8	8	8	8	9	8	7	1	1	7	7	7	1	1	1	7	7	7	5	7	No preference	Junior High School / Middle School	USA	USA	Homemaker	Tennessee	Yes			6	1	1	1
1162	Male	22	South	2	2	3	5	1	1	3	3	6	1	1	1	1	4	2	2	3	1	5	B	5	4	5	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	5	10	0	0	5	7	0	1	5	8	5	5	3	0	7	7	1	1	7	6	7	2	1	1	7	7	7	7	7	Agnostic 	University / College / Undergraduate School (Bachelor Degree)	United states	United states	Operator 	Louisiana 	Yes			3	8	1	0
1126	Male	59	Midwest	3	3	3	3	5	4	4	2	2	1	2	2	1	6	1	1	4	1	1	A	4	4	4	4	4	3	3	1	5	2	1	4	4	1	1	1	1	1	1	5	8	4	0	1	7	0	6	0	10	8	8	5	5	8	6	5	4	4	6	4	4	7	2	6	4	5	3	2	protestant	Vocational School / Technical College / Communication College (Associate Degree)	United States	United States	USPS letter carrier	Illinois	Yes			6	2	2	0
762	Female	46	West	5	5	3	5	3	2	4	1	7	7	7	7	7	7	7	6	7	6	6	A	7	7	1	7	7	7	7	1	7	7	7	7	7	4	4	4	4	4	4	0	10	10	0	0	10	0	10	0	10	0	10	10	10	10	7	4	2	7	7	7	1	7	1	7	7	7	7	7	Christian 	University / College / Undergraduate School (Bachelor Degree)	Us	Us	Hospitality 	Hawaii 	Yes			1	1	1	10
358	Female	22	Midwest	5	5	5	5	5	5	5	5	7	7	7	7	7	7	7	7	7	7	7	A	7	7	7	7	7	7	7	7	7	7	7	7	7	4	4	4	4	4	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	7	7	7	7	7	7	7	7	7	7	7	7	7	7	West	Junior High School / Middle School	United statws	What	None	Texas	Yes			8	8	8	10
1374	Male	43	South	4	4	3	5	3	1	3	1	6	5	1	3	2	7	2	5	4	1	2	B	6	4	4	2	3	3	3	1	5	3	1	4	4	4	4	4	4	4	4	0	10	0	0	0	10	0	0	0	10	0	10	10	0	10	7	5	2	6	7	6	2	2	2	6	6	6	3	5	LDS	Junior High School / Middle School	Canada/USA	USA	Insurance sales	Florida	Yes			3	4	1	10
600	Male	58	West	1	1	1	4	3	1	1	1	6	7	4	4	4	7	3	1	4	4	2	A	4	7	7	7	7	4	4	1	7	1	1	7	7	4	4	4	4	4	4	0	10	0	0	0	10	0	0	0	10	0	10	0	0	10	7	2	2	6	6	6	2	2	2	6	7	7	6	6	Non-Denominational Protestant	University / College / Undergraduate School (Bachelor Degree)	United States	United States	Print Broker	CA	Yes			6	5	1	10
499	Male	27	South	4	4	4	4	4	4	4	4	5	4	5	5	4	5	5	5	5	5	5	A	6	6	5	6	6	6	6	6	5	6	6	6	5	3	3	3	3	3	3	9	8	8	8	8	8	9	8	8	8	8	8	8	9	8	6	6	6	6	6	6	6	6	6	6	6	6	5	6	Chatolic 	Graduate University / Professional School (Master's Degree, Doctoral Degree)	Florida	Miami	Education 	Florida 	Yes		Conversational	2	6	5	3
1840	Female	28	West	5	3	4	4	2	4	4	3	7	4	3	7	6	6	5	7	1	6	2	A	5	6	6	7	6	7	6	5	6	6	3	5	6	4	4	4	4	4	4	0	10	0	0	0	5	0	0	0	10	0	7	5	6	7	7	4	1	5	6	4	1	7	1	6	6	7	5	5	Christianity	University / College / Undergraduate School (Bachelor Degree)	United States	United States	Information technology	New York	Yes			2	5	1	10
662	Female	20	South	2	5	5	3	2	4	3	3	1	3	1	1	3	4	6	3	6	3	2	A	7	3	1	2	5	3	6	2	6	3	4	7	4	4	4	4	4	4	4	2	4	3	6	3	4	7	3	5	10	3	2	4	1	8	1	1	2	7	7	7	1	7	5	3	2	6	7	7	christan	Other	America	America	set on my ass	Oklahoma	No		Native	3	1	1	10
359	Female	20	South	5	3	2	4	2	3	5	2	2	1	4	2	3	6	7	5	4	2	5	A	4	6	7	4	3	2	2	2	1	1	1	6	4	4	4	4	4	4	4	7	7	4	2	3	6	5	9	6	10	1	5	1	5	2	6	4	5	7	3	2	5	1	4	1	4	7	6	3	Baptist 	University / College / Undergraduate School (Bachelor Degree)	United states 	United states	Nurse 	Georgia	Yes		Basic	4	5	1	4
646	Female	41	West	4	4	3	5	4	5	4	3	3	2	1	1	1	6	1	1	7	1	1	A	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	3	0	5	5	0	0	5	0	9	0	8	9	5	8	5	10	7	1	1	7	7	7	1	1	1	7	7	7	7	7	Agnosticism 	Vocational School / Technical College / Communication College (Associate Degree)	United states 	United states 	Server 	Arizona 	Yes			2	1	1	0
567	Male	24	Midwest	5	5	3	5	2	5	5	1	7	7	5	7	6	1	1	7	1	7	7	A	1	3	3	3	3	3	3	3	1	1	1	3	3	2	-2	3	-3	4	-3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	2	3	4	5	6	5	3	4	3	4	7	7	7	7	Christian 	Other	USA	USA 	Warehouse 	WI	Yes			2	2	2	2
841	Female	35	Midwest	4	3	1	4	1	4	3	4	5	1	3	1	3	7	2	1	2	1	1	A	2	2	2	1	2	1	1	2	1	2	1	3	2	3	3	4	4	1	4	10	8	4	0	9	10	6	0	8	10	5	10	7	10	10	6	5	2	6	7	5	3	5	1	5	5	5	3	7	Catholic 	Graduate University / Professional School (Master's Degree, Doctoral Degree)	United States	United States	College instructor 	Michigan 	Yes			2	6	1	9
1071	Female	30	West	1	1	1	2	2	1	1	1	6	6	4	6	6	4	5	6	5	6	6	B	7	6	7	5	6	5	7	4	7	5	5	7	7	4	4	2	2	2	2	0	10	0	0	0	6	0	0	2	2	0	5	0	0	10	4	5	3	5	5	5	4	3	2	4	4	4	5	5	Christian	Vocational School / Technical College / Communication College (Associate Degree)	USA	USA 	Unemployed	Ca	Yes			1	1	1	1
1398	Female	31	Midwest	5	5	5	5	1	1	1	1	1	1	1	1	1	4	5	1	7	1	1	B	7	3	3	3	3	3	3	3	3	3	3	3	3	0	4	4	4	4	4	0	5	3	0	0	0	0	0	0	0	0	3	0	0	0	7	1	1	7	6	7	1	7	1	7	7	7	4	4	None	Vocational School / Technical College / Communication College (Associate Degree)	USA 	USA 	none	 Colorado 	Yes			1	8	1	0
836	Male	58	Midwest	4	4	3	4	4	3	4	3	7	7	4	4	6	7	5	6	1	4	3	B	1	1	4	4	4	4	3	1	4	1	1	4	4	4	4	4	4	4	4	5	10	0	0	5	10	1	0	5	10	0	10	0	5	10	6	4	6	6	6	4	5	4	2	6	6	6	3	5	lutheran	Graduate University / Professional School (Master's Degree, Doctoral Degree)	United States	United States	retired	Wisconsin	Yes			6	5	4	10
871	Female	23	Midwest	3	5	1	4	3	3	4	2	2	4	7	4	4	7	1	2	3	4	6	A	6	5	4	2	4	6	7	2	4	7	4	3	5	2	4	2	4	0	3	4	6	4	8	5	5	8	3	5	10	5	8	5	2	8	6	3	2	4	6	4	7	3	5	6	7	2	1	6	Catholic 	University / College / Undergraduate School (Bachelor Degree)	USA	USA 	Direct manager 	IL	Yes			2	1	1	5
2298	Female	25	South	5	5	5	5	1	1	2	2	7	4	4	3	5	5	3	3	4	3	2	B	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	4	3	-2	2	10	10	0	0	6	10	0	10	6	10	5	10	5	5	9	7	1	1	7	7	7	1	5	1	7	5	7	4	7	Independent 	Other	US	US	Service advisor 	Tn	Yes			2	1	1	2
1400	Male	45	South	4	5	3	5	1	3	4	4	7	7	7	7	4	1	5	7	6	7	2	A	5	1	7	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	10	6	10	0	0	0	0	0	0	0	0	0	0	0	0	7	1	1	7	7	7	1	7	1	7	7	1	7	7	South	Vocational School / Technical College / Communication College (Associate Degree)	United States	United States	Construction	Alabama	Yes		Basic	1	1	1	0
893	Male	58	Midwest	4	5	4	4	3	4	4	2	5	6	3	4	5	5	6	5	5	3	5	B	1	1	1	2	2	1	1	1	4	1	1	1	1	3	2	2	2	2	2	8	5	5	5	0	5	0	5	6	6	2	2	0	0	5	6	4	2	5	5	5	3	3	2	5	5	5	4	5	Catholic	Vocational School / Technical College / Communication College (Associate Degree)	United States	United States	Distribution/Driver	Wisconsin	Yes			2	2	1	3
1352	Male	58	South	2	2	2	5	1	1	2	1	7	3	5	1	3	5	2	1	2	2	1	A	5	5	5	5	5	4	5	3	5	3	3	5	5	0	1	1	1	1	1	1	7	4	1	1	7	1	5	1	8	7	7	7	5	7	2	6	6	4	3	5	5	5	5	3	5	3	3	3	none	Graduate University / Professional School (Master's Degree, Doctoral Degree)	United States	United States	Engineer	United States	Yes		Native	3	2	2	0
831	Male	40	Midwest	3	3	3	3	3	3	3	4	7	7	4	7	7	4	4	7	4	7	7	B	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	5	10	5	0	0	10	0	0	5	10	5	10	5	5	10	7	3	4	5	4	4	2	5	2	7	6	5	4	7	Lutheran 	Junior High School / Middle School	Usa	Usa	Service engineer	Minnesota 	Yes			1	2	2	10
1174	Female	49	South	5	4	4	5	4	4	5	1	7	1	1	1	2	7	1	2	2	6	5	A	6	5	4	5	3	3	3	3	3	3	1	3	3	4	4	4	4	4	4	0	8	0	0	0	6	0	7	0	8	6	7	7	7	7	7	1	6	6	6	7	2	3	2	7	7	6	6	6	Catholic	University / College / Undergraduate School (Bachelor Degree)	US	US	Teacher	AR	Yes			5	5	1	6
4181	Male	52	South	2	2	1	4	5	2	3	1	7	2	5	6	5	7	4	5	4	4	2	B	6	3	4	4	1	3	1	1	5	1	1	1	1	2	-4	-2	0	0	2	0	7	0	0	0	9	0	0	0	10	0	6	4	0	9	6	7	4	7	5	5	4	3	2	4	6	5	4	3	Altruism 	University / College / Undergraduate School (Bachelor Degree)	United States	United States	Retired 	FL	Yes			7	5	1	1
1876	Male	40	South	2	2	1	4	5	5	4	2	7	7	1	1	4	6	1	4	1	6	4	B	6	4	1	5	1	7	3	1	4	1	1	2	2	-4	3	4	-1	-1	4	2	1	2	0	3	2	2	5	5	5	5	5	5	6	5	4	4	1	5	5	3	4	4	6	5	4	3	5	4	islam	Graduate University / Professional School (Master's Degree, Doctoral Degree)	SHELBY,AL	Alabaster	derector	Alabama	Yes		Basic	2	2	2	10
1355	Female	32	West	4	4	1	5	3	5	5	5	7	4	1	3	4	5	4	6	1	3	3	A	1	7	4	6	4	1	1	1	7	2	1	1	4	4	4	4	0	2	4	0	0	0	0	0	6	0	1	0	8	5	2	1	1	5	4	2	1	6	6	4	5	5	2	7	7	7	3	6	God/higher being	Junior High School / Middle School	Usa	America	Self employed	Ak	Yes			2	1	1	1
1806	Male	45	South	4	3	1	4	3	1	3	2	7	4	2	1	5	7	4	2	2	2	1	A	4	4	4	4	4	1	1	1	7	1	1	5	7	4	4	4	4	4	4	0	10	0	0	5	7	0	5	0	5	0	5	0	1	10	6	1	4	6	7	5	7	7	1	3	7	6	1	1	Christian	Junior High School / Middle School	United States of America	United States	Chef	FL	Yes			3	1	1	1
805	Male	26	Midwest	5	5	2	5	1	1	5	1	4	4	4	4	4	4	4	4	4	4	4	A	7	7	7	7	7	7	7	7	7	7	7	7	7	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	Christian 	Elementary School / Primary School	USA 	USA	Cook	Missouri 	Yes			8	8	1	1
1543	Male	27	South	5	5	1	5	3	1	4	5	3	4	5	4	4	1	5	4	1	4	5	B	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	10	7	7	5	0	0	0	0	0	6	0	6	5	0	5	7	1	1	7	7	7	5	3	1	7	7	7	7	7	Christian 	Vocational School / Technical College / Communication College (Associate Degree)	Usa	Usa	Tech	Tx	Yes		Conversational	8	1	1	0
525	Male	22	West	1	2	2	1	4	3	2	3	4	7	5	4	3	2	2	4	3	2	4	A	7	7	7	7	7	7	7	7	7	7	7	7	7	-4	-4	-4	-4	-4	-4	3	10	10	0	0	10	0	0	3	10	0	10	0	0	10	4	3	4	5	5	3	3	7	5	5	4	2	1	4	Atheist 	Vocational School / Technical College / Communication College (Associate Degree)	USA 	USA 	IT	California 	Yes			1	1	1	0
1526	Male	57	Midwest	4	4	3	4	2	1	1	1	7	5	4	4	5	6	3	4	1	4	5	A	5	4	4	4	4	4	4	4	7	4	1	4	4	0	0	0	0	-3	-3	0	2	0	0	0	3	0	0	0	7	0	8	0	0	8	5	4	4	5	5	4	3	5	2	6	4	6	3	4	None	Vocational School / Technical College / Communication College (Associate Degree)	Usa	Usa	Service Manager	Michigan	Yes			3	1	1	2
714	Female	42	South	4	4	4	5	5	4	5	5	3	7	6	7	6	5	7	4	6	7	4	A	7	3	6	5	3	7	4	7	3	2	4	7	7	4	-2	1	4	-2	4	7	9	5	10	10	9	6	2	10	5	9	6	10	10	10	2	2	6	7	7	7	5	6	7	7	5	7	7	6	Christianity 	Graduate University / Professional School (Master's Degree, Doctoral Degree)	United States of America 	United States of America 	Self employed 	Georgia 	Yes		Basic	8	3	5	5
1325	Female	59	South	4	4	4	4	1	1	4	1	7	5	1	4	1	7	4	4	1	4	2	A	4	1	4	1	1	1	1	1	2	1	1	1	1	2	1	4	3	3	3	0	9	0	0	0	5	0	0	0	9	0	8	0	0	5	7	1	1	7	7	7	1	5	1	7	7	5	6	5	Not affiliated with a church	University / College / Undergraduate School (Bachelor Degree)	United States	United States	Accounting	Virginia	Yes			1	4	1	0
693	Female	25	South	5	4	4	4	4	4	4	4	6	4	4	6	6	5	5	4	7	6	5	A	4	6	2	2	2	2	2	2	2	2	2	1	1	0	0	3	0	2	3	9	4	9	0	0	9	2	0	5	9	7	9	5	5	9	6	6	5	5	6	6	6	5	4	5	3	5	6	7	None	Vocational School / Technical College / Communication College (Associate Degree)	USA	USA	Self	Florida	Yes		Basic	4	2	1	4
