id	cul	MR_1	MR_2	MR_3	MR_4	MR_5	MR_6	MR_7	MR_8	MR_9	MR_10	MR_11	MR_12	MR_13	AN_1	AN_2	AN_3	AN_4	AN_5	AN_6	AN_7	AN_8	AC_1	AC_2	AC_3	AC_4	AC_5	AC_6.	AC_7	AC_8	AC_9.	AC_10	AC_11	SBS_1	SBS_2	SBS_3	SBS_4	SBS_5	SBS_6	AM_1	AM_2	AM_3	AM_4	AM_5	AM_6	AM_7	AM_8	AM_9	AM_10	AM_11	AM_12	AM_13	AM_14	AM_15	IRI_2.EC	IRI_4.EC.	IRI_9.EC	IRI_14.EC.	IRI_18.EC.	IRI_20.EC	IRI_22.EC	IRI_3.PT.	IRI_8.PT	IRI_11.PT	IRI_15.PT.	IRI_21.PT	IRI_25.PT	IRI_28.PT	EXP_1	EXP_2	EXP_3	RHAB	FNL1	FNL2	Gender	Age	Region	REL	NAT_1	NAT_2	NAT_3	NAT_4	LNG_1	LNG_2	EDU	RATE_WITCH
1000	EN276	US	2	5	3	7	7	5	7	3	1	2	6	1	4	5	5	4	5	5	5	5	5	7	7	7	7	7	1	7	7	6	7	7	4	4	4	4	4	3	10	9	10	5	6	7	5	7	7	6	8	8	6	7	10	6	7	7	7	6	7	4	7	7	7	1	7	5	7	8	5	1	10	NA	NA	0	35	Northeast	Christianity	United States of America	United States of America	Manufacturing	New York City	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1001	EN277	US	5	4	2	4	5	3	7	6	6	6	6	6	3	3	4	4	5	1	3	5	2	6	4	7	4	6	2	2	6	1	4	3	0	1	1	2	-2	-1	5	7	0	8	0	5	0	5	5	5	6	7	0	0	5	6	2	6	3	7	5	7	2	7	7	4	5	4	4	2	2	1	0	NA	NA	0	20	South	Not a believer.	U.S	U.S	fast food	Virginia	Yes		Other	A
1002	EN278	US	1	6	6	6	7	7	7	7	7	7	7	7	7	5	4	3	4	4	3	3	2	6	6	4	5	7	3	6	4	1	5	4	4	4	4	4	4	4	8	9	5	6	9	6	8	8	6	10	4	1	6	9	5	7	2	5	3	4	3	7	6	6	5	3	4	3	4	6	5	7	9	NA	NA	0	36	Midwest	Catholic	USA	USA 	Purchasing	Ky	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	B
1003	EN279	US	3	3	5	5	5	4	7	7	7	7	6	6	6	5	4	4	4	3	4	3	2	7	7	5	6	5	4	6	7	3	7	7	4	3	4	4	3	4	9	7	7	8	6	1	6	1	6	6	4	7	3	5	6	7	7	7	2	3	6	7	2	6	6	2	7	7	7	7	4	1	1	NA	NA	0	42	West	Catholic 	America 	California 	IT	California 	Yes	Native	Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1004	EN28	US	1	1	1	1	1	1	1	1	1	1	1	1	1	5	5	5	5	5	5	5	5	7	7	7	7	7	1	7	7	1	7	7	4	4	4	4	4	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	7	1	7	1	1	7	7	1	7	7	1	7	7	7	8	8	8	7	NA	NA	1	35	Northeast	Christian	New York	New York	Manager	New York	Yes	Conversational	Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1005	EN280	US	6	7	6	5	7	7	7	7	6	6	5	5	7	5	4	4	5	5	5	5	2	7	6	6	5	3	1	7	1	3	5	5	1	2	3	2	2	4	10	9	9	0	6	9	0	9	6	10	9	9	9	4	9	7	4	5	3	6	7	5	4	3	6	2	6	2	3	8	8	4	8	NA	NA	0	31	West	Cathilic	America	America	Medical Assistant 	California	Yes		University / College / Undergraduate School (Bachelor Degree)	A
1006	EN281	US	7	5	6	7	7	7	7	7	3	7	7	5	4	1	2	2	3	1	4	4	1	7	5	4	3	4	2	3	5	5	4	2	1	1	0	2	1	1	0	5	0	0	3	2	0	0	2	1	0	2	1	0	5	5	1	4	6	6	3	2	6	6	4	4	5	3	4	6	5	1	0	NA	NA	0	26	Midwest	Agnostic	United states	United states	Manufacturing 	Indiana	Yes		University / College / Undergraduate School (Bachelor Degree)	A
1007	EN282	US	1	1	1	3	3	1	1	2	1	3	1	3	1	5	5	5	5	5	5	5	5	7	5	7	5	6	3	7	7	3	7	7	4	0	2	4	4	4	8	5	5	5	10	10	8	9	8	10	10	6	10	5	9	6	2	6	1	1	5	3	2	6	7	1	4	2	4	8	7	7	10	NA	NA	0	30	West	Christian	California	California	Doctor	California	Yes	Basic	University / College / Undergraduate School (Bachelor Degree)	A
1008	EN283	US	7	7	6	7	7	7	7	7	6	7	7	7	7	4	4	2	4	2	4	4	2	3	5	1	4	1	1	1	1	4	1	2	0	0	1	1	2	1	2	9	0	0	5	6	1	1	1	7	5	9	1	2	9	5	6	6	6	6	6	4	7	7	5	6	7	4	4	5	1	1	2	NA	NA	1	59	South	Methodist	US	US	Retired	Alabama	Yes		Vocational School / Technical College / Communication College (Associate Degree)	A
1009	EN284	US	3	3	4	3	3	3	5	7	3	4	7	4	4	4	4	4	5	3	5	5	3	5	5	4	4	4	4	3	4	3	4	3	2	2	4	1	0	4	0	10	0	0	6	7	0	0	6	7	5	5	0	0	7	6	2	6	4	5	4	7	4	6	6	3	5	5	5	5	2	1	2	NA	NA	1	34	West	Roman Catholic	Philippines	USA	Waitress	California	No	Conversational	Junior High School / Middle School	A
1010	EN285	US	4	1	4	4	4	4	4	7	4	4	4	4	4	3	3	3	4	1	4	4	1	5	1	1	3	4	1	1	2	2	1	1	4	4	4	4	4	4	0	10	0	0	0	10	0	10	0	10	5	10	5	10	10	6	5	7	7	6	7	6	6	7	5	3	7	4	6	5	6	1	10	NA	NA	0	28	South	Christian	United States	United States	Chemical Operator	South Carolina	Yes		Vocational School / Technical College / Communication College (Associate Degree)	B
1011	EN286	US	1	1	1	1	1	5	5	5	1	5	5	1	1	4	3	1	4	4	1	2	1	6	3	2	4	1	4	5	5	1	1	1	4	1	3	2	3	4	0	10	8	0	0	9	0	5	2	10	0	10	10	8	10	7	7	7	5	7	7	7	6	6	3	3	5	3	2	2	8	1	10	NA	NA	1	36	Northeast	Christian-Baptist	USA	USA	Disabled	NY	Yes		Vocational School / Technical College / Communication College (Associate Degree)	B
1012	EN287	US	1	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	7	6	7	7	7	7	7	6	7	7	7	7	7	7	6	1	1	0	NA	NA	1	21	South	None	USA	USA	Customer Service 	GA	Yes		Other	B
1013	EN288	US	7	6	5	5	7	5	5	5	5	5	4	3	4	1	1	4	5	2	5	3	4	7	3	2	2	1	6	4	3	7	2	7	-3	-3	-2	-4	-3	4	0	1	0	2	0	1	1	2	1	1	2	1	2	1	2	4	3	5	1	2	5	3	3	6	5	3	5	3	3	3	2	2	3	NA	NA	1	27	West	None	US	US	Domestic	CA	Yes	Native	University / College / Undergraduate School (Bachelor Degree)	A
1014	EN289	US	7	7	5	7	7	7	7	7	7	7	7	7	7	3	3	3	3	1	1	2	1	4	6	4	6	6	4	4	4	7	4	5	4	4	4	4	4	4	5	8	0	0	0	5	0	0	0	5	0	8	0	0	8	7	6	6	6	7	6	6	5	6	6	5	6	6	6	1	1	1	5	NA	NA	1	50	South	Baptist	United States	United States	Disabled	TX	Yes		Other	A
1015	EN29	US	4	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	4	4	4	6	7	7	7	7	1	7	7	1	7	7	2	1	4	4	4	4	10	9	8	7	0	7	6	0	0	8	4	8	7	6	7	3	7	7	1	7	7	7	3	5	7	1	7	5	7	7	6	1	10	NA	NA	0	30	Northeast	Islam	United State of America	USA	Employee	New York	Yes		University / College / Undergraduate School (Bachelor Degree)	A
1016	EN290	US	1	5	5	1	1	5	5	7	5	5	7	5	5	4	5	3	3	2	1	4	3	7	6	6	6	6	1	3	6	7	6	6	2	2	3	-2	0	0	0	5	0	0	0	7	0	0	0	6	0	6	3	0	6	7	6	7	2	5	7	6	2	5	7	2	7	6	6	2	1	1	10	NA	NA	1	48	South	Catholic	USA	USA	Admin	NM	Yes		Vocational School / Technical College / Communication College (Associate Degree)	A
1017	EN291	US	2	3	2	2	3	4	5	5	5	4	5	5	4	4	4	4	4	1	3	3	3	1	2	2	2	2	2	6	5	5	2	3	0	1	3	1	3	4	6	4	3	0	0	5	0	2	3	6	6	6	6	5	5	6	6	5	4	4	4	5	2	6	5	4	5	4	4	6	1	1	1	NA	NA	0	50	West	catholic	us	usa	teacher	ca	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1018	EN292	US	5	6	6	6	6	6	6	6	6	6	6	6	6	2	2	2	3	3	3	3	3	4	4	4	4	1	3	4	2	6	2	2	4	4	4	4	4	4	7	9	5	2	6	6	4	5	5	10	4	10	3	6	10	7	6	7	5	5	5	3	4	7	5	3	5	5	5	3	3	1	3	NA	NA	1	32	West	Christian	Usa	Usa	Engineering	Arizona	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	B
1019	EN293	US	1	3	2	3	2	2	2	2	2	3	2	3	4	5	4	4	4	5	4	5	5	7	7	6	6	6	1	5	6	2	7	5	4	4	4	4	4	4	7	8	10	10	6	10	10	10	10	10	10	10	10	10	10	7	1	7	1	4	5	7	1	7	7	1	6	7	7	8	4	3	10	NA	NA	1	25	South	Christian 	Usa	Usa	Student 	Ky	Yes		Vocational School / Technical College / Communication College (Associate Degree)	A
1020	EN294	US	4	3	7	7	6	7	7	5	5	6	6	5	7	3	3	1	5	5	3	5	5	3	1	3	1	3	1	4	5	1	4	4	-1	4	4	4	1	4	5	10	10	0	8	10	7	10	7	10	9	9	10	10	9	6	4	6	3	6	7	7	6	3	6	3	7	6	4	7	5	1	10	NA	NA	1	21	Northeast	Catholic 	United States 	USA 	Student 	Ohio	Yes		University / College / Undergraduate School (Bachelor Degree)	A
1021	EN295	US	4	4	2	5	6	7	7	7	4	7	7	7	6	2	3	2	4	1	1	2	1	6	4	4	5	5	4	4	4	4	5	5	2	2	2	1	1	3	8	9	0	0	1	3	2	0	1	6	0	9	0	1	8	6	5	4	6	6	5	5	5	5	6	4	6	4	5	2	1	1	2	NA	NA	1	36	Midwest	Christian 	Usa	Usa	Disabled	Ohio	Yes		University / College / Undergraduate School (Bachelor Degree)	A
1022	EN296	US	2	2	3	1	3	5	7	5	3	2	5	1	1	4	2	4	5	4	5	4	4	7	6	4	3	2	6	4	2	7	2	4	4	4	3	4	4	2	10	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	5	5	4	4	4	4	4	8	2	7	10	NA	NA	0	20	Midwest	Christianity 	Usa	Usa	Docter	Oklahoma 	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	B
1023	EN297	US	5	7	6	6	6	5	5	6	6	6	7	6	6	5	5	5	5	5	4	3	3	7	7	7	7	1	4	1	7	7	1	1	4	4	4	4	4	4	0	5	0	0	0	10	0	0	0	10	0	10	0	0	10	7	6	6	6	6	4	6	4	4	4	2	4	2	3	1	1	1	10	NA	NA	0	60	South	Born Again Christian	USA	USA	Insurance Fraud Analyst	SC	Yes		University / College / Undergraduate School (Bachelor Degree)	B
1024	EN298	US	1	3	1	7	4	6	7	7	1	7	7	7	7	1	1	4	2	1	2	1	3	4	1	2	5	5	4	4	4	4	7	7	4	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	3	1	2	6	6	2	1	6	3	2	6	3	5	3	1	1	1	0	NA	NA	1	25	Northeast	Christian 	Florida 	Orlando	Cook	Fl 	Yes		Junior High School / Middle School	A
1025	EN299	US	5	6	6	4	4	4	7	7	4	4	4	4	4	2	3	1	5	4	3	1	1	7	4	1	4	4	1	4	4	7	4	1	-4	0	0	1	1	4	0	9	0	0	0	10	0	0	0	10	0	10	5	0	10	7	7	7	7	7	7	7	7	7	7	4	4	7	6	2	1	1	0	NA	NA	1	54	Midwest	Agnostic 	USA	USA	disability 	Michigan	Yes		Junior High School / Middle School	A
1026	EN3	US	3	4	4	2	4	4	3	4	3	2	3	4	3	4	4	4	4	4	3	3	3	5	5	5	5	5	4	4	4	4	6	5	0	2	4	0	0	0	5	6	4	6	6	7	4	3	4	4	5	3	5	5	6	4	3	4	4	3	4	5	2	5	4	4	4	5	4	2	6	4	1	NA	NA	0	35	Northeast	Islam	USA	USA	IT	NJ	Yes	Native	Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1027	EN30	US	5	4	4	5	4	6	5	4	6	5	4	4	5	4	3	3	4	2	3	4	3	6	7	5	6	7	3	5	6	2	7	6	-1	0	1	3	1	1	6	4	4	6	6	7	7	3	3	6	5	4	4	5	4	3	5	5	5	4	5	3	4	4	5	4	4	3	4	6	2	1	7	NA	NA	0	30	Midwest	Islam 	USA	USA		New York 	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1028	EN300	US	7	5	6	4	4	6	7	7	1	7	7	4	4	1	1	1	2	1	2	2	1	7	1	2	4	7	1	5	6	7	1	1	2	2	2	0	2	3	0	10	0	0	0	10	0	0	0	10	6	1	0	0	10	7	7	7	7	7	7	7	6	7	7	7	7	6	7	6	4	1	10	NA	NA	0	47	West	Catholic	usa	usa	Writer	california	Yes		University / College / Undergraduate School (Bachelor Degree)	A
1029	EN301	US	7	5	5	7	5	7	7	7	7	7	7	7	7	5	5	3	5	5	3	3	3	6	4	4	3	6	1	4	5	1	6	5	4	4	4	4	4	4	10	10	2	0	0	2	2	0	0	10	0	9	0	0	5	7	7	7	7	7	7	7	5	7	7	4	7	7	7	2	1	1	2	NA	NA	1	21	South	Christian 	United States	United states	Paraprofessional 	North Carolina 	Yes	Native	University / College / Undergraduate School (Bachelor Degree)	A
1030	EN302	US	3	2	1	1	1	1	2	7	2	7	3	5	4	4	4	4	4	5	4	5	5	7	7	7	7	7	1	6	7	1	6	7	4	4	4	4	3	3	6	5	3	4	5	7	7	5	5	7	7	4	6	7	9	6	4	6	2	3	7	5	3	6	7	2	6	6	7	6	6	7	10	NA	NA	0	38	Northeast	Catholic	USA	USA	Unemployed	New York	Yes		University / College / Undergraduate School (Bachelor Degree)	A
1031	EN303	US	4	4	4	4	5	5	5	5	5	5	6	6	6	3	3	3	4	1	1	2	1	6	6	4	5	5	1	3	5	2	3	3	-4	-3	0	2	1	1	5	8	8	0	5	7	0	5	0	9	0	9	5	5	7	6	2	7	3	5	6	5	2	7	6	3	5	5	5	1	1	1	0	NA	NA	1	54	South	Pagan	USA	USA	disabled	TEXAS	Yes		Vocational School / Technical College / Communication College (Associate Degree)	B
1032	EN304	US	6	7	4	3	4	4	4	6	4	4	6	4	4	2	2	2	3	1	3	3	1	6	5	4	2	4	1	1	1	3	1	1	-4	-4	-4	-4	-4	0	0	6	0	0	0	6	0	0	0	6	0	5	0	0	6	5	2	7	6	7	7	6	3	7	6	6	7	6	6	2	2	1	0	NA	NA	0	51	Northeast	none	usa	usa	none	maine	Yes		Vocational School / Technical College / Communication College (Associate Degree)	B
1033	EN305	US	1	1	2	2	1	1	1	1	1	2	2	2	2	5	5	5	5	5	5	5	5	7	7	7	7	7	1	7	7	2	6	6	4	4	4	3	3	3	10	10	10	9	9	10	10	9	10	10	9	9	9	10	10	7	2	5	2	1	7	7	1	6	7	1	7	7	6	8	8	7	9	NA	NA	0	33	Midwest	SAINT	United States	United States	EMPLOYED	OHIO	Yes	Basic	Vocational School / Technical College / Communication College (Associate Degree)	B
1034	EN306	US	5	2	2	3	3	7	3	4	4	4	3	5	3	5	3	3	4	3	2	3	3	5	5	5	5	3	1	7	6	3	3	4	-4	-4	-4	-4	-4	-4	6	0	0	0	0	1	0	0	1	1	2	2	0	0	0	5	4	6	2	4	3	5	3	4	4	3	3	6	6	1	2	1	0	NA	NA	0	33	Northeast	None	Usa	Usa	Retail	New york	Yes		University / College / Undergraduate School (Bachelor Degree)	A
1035	EN307	US	5	5	5	7	4	6	5	5	6	7	5	4	4	2	3	2	2	3	3	4	4	5	2	2	3	2	6	2	3	5	3	3	2	-1	-2	1	1	2	1	2	3	2	2	3	3	3	7	5	5	5	6	6	5	2	5	6	4	5	3	3	2	7	5	4	2	3	3	3	3	3	2	NA	NA	0	35	South	Christian	United State	US	Accounting	New York	Yes	Conversational	Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1036	EN308	US	1	1	4	4	4	1	4	4	2	4	4	4	4	5	5	5	5	5	4	5	3	7	5	7	5	6	5	5	6	4	5	2	2	2	2	2	2	2	2	2	0	0	0	1	0	0	0	2	0	1	0	0	1	7	1	7	4	6	7	6	5	6	6	4	6	4	4	6	4	1	3	NA	NA	1	29	South	Christian	United states	United States	Hairstylist	Texas	Yes		Vocational School / Technical College / Communication College (Associate Degree)	B
1037	EN309	US	2	6	2	3	4	4	4	5	5	4	5	5	3	4	4	4	4	4	4	5	4	7	7	7	7	7	3	5	6	3	5	5	3	3	2	4	2	3	9	6	6	6	10	8	8	8	8	9	7	9	8	8	9	5	5	4	4	5	3	4	2	3	4	4	3	4	4	7	5	1	0	NA	NA	0	35	South	South	USA	USA	IT	GEORGIA 	Yes		University / College / Undergraduate School (Bachelor Degree)	B
1038	EN31	US	7	7	7	7	7	7	7	7	7	7	7	4	7	5	5	5	5	5	5	5	5	7	7	7	7	7	1	7	7	1	7	7	4	4	4	4	4	4	10	5	6	10	5	5	5	5	0	10	10	10	5	5	10	7	7	7	7	7	7	7	1	7	7	1	7	1	7	4	4	1	1	NA	NA	1	30	Midwest	Catholic	America	Ohio	Manager	Marrieta	Yes		University / College / Undergraduate School (Bachelor Degree)	A
1039	EN310	US	5	6	6	6	6	2	6	6	6	5	7	6	6	5	1	4	2	2	4	4	2	7	6	7	7	5	7	5	6	7	3	5	4	4	4	4	4	4	9	3	10	0	2	7	1	3	7	9	2	6	2	1	6	7	7	7	1	1	7	7	7	7	7	5	7	7	7	7	7	1	10	NA	NA	1	21	West	Christian 	United states	United states	Sales rep	Texas 	Yes		Vocational School / Technical College / Communication College (Associate Degree)	A
1040	EN311	US	5	3	5	5	5	6	5	7	5	5	7	4	4	4	4	3	4	2	3	4	3	5	1	1	1	3	1	2	2	3	1	1	1	1	3	2	3	3	0	9	0	0	0	10	0	5	0	10	5	7	6	0	10	7	6	6	7	7	6	7	7	6	7	5	5	5	7	6	2	1	2	NA	NA	0	44	Midwest	None 	U.S.A.	U.S.A.	Retired 	Indiana	Yes		University / College / Undergraduate School (Bachelor Degree)	B
1041	EN312	US	3	2	2	6	7	4	2	7	7	6	5	7	7	4	4	5	5	3	4	5	5	5	7	5	7	7	1	6	7	3	6	7	-3	3	0	3	3	2	8	6	9	3	1	1	0	0	1	10	9	9	6	0	7	6	2	1	3	3	6	6	7	6	7	2	7	6	5	3	1	1	2	NA	NA	0	40	West	Christian	United state	United state	Engineer	New york	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1042	EN313	US	4	5	6	5	5	7	7	7	5	7	7	5	5	5	5	3	3	3	4	4	4	6	4	4	3	2	1	4	3	5	4	3	0	0	1	0	1	1	6	6	6	0	4	10	1	9	8	10	10	6	6	0	8	6	5	7	7	7	6	7	7	6	5	7	5	4	4	4	1	1	1	NA	NA	0	28	South	None	USA	USA	Associate	TX	No	Native	University / College / Undergraduate School (Bachelor Degree)	A
1043	EN314	US	4	2	1	3	3	4	1	4	4	2	4	3	2	4	2	3	2	3	3	2	4	4	5	4	6	6	2	2	5	1	4	5	0	2	0	2	0	2	9	7	8	9	8	8	8	5	5	8	7	6	7	7	9	7	2	4	3	4	6	6	4	6	6	2	5	4	5	4	8	1	2	NA	NA	0	44	Midwest	Cathy	Usa	Usa	Financial administrative specialist 	Minnesota 	Yes		University / College / Undergraduate School (Bachelor Degree)	B
1044	EN315	US	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	4	4	1	5	2	7	2	4	2	2	1	1	2	7	1	1	4	4	4	4	4	4	0	5	5	0	0	7	0	5	0	7	9	8	5	7	7	7	7	7	4	7	6	7	4	5	5	7	7	4	6	7	1	1	4	NA	NA	0	40	South	Lutheran	United States	United States 	Disabled 	Tennessee 	Yes		Vocational School / Technical College / Communication College (Associate Degree)	A
1045	EN316	US	4	5	5	4	4	4	5	6	4	7	7	6	6	4	4	3	4	2	1	2	1	4	4	3	1	4	4	3	4	6	6	2	2	3	4	2	4	3	5	5	5	0	4	3	0	5	5	5	5	0	0	0	4	5	5	4	5	5	4	4	4	4	4	4	4	4	4	2	1	1	0	NA	NA	0	44	Midwest	none	St.Charles	United States	dispatcher	Missouri	Yes		Other	B
1046	EN317	US	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	5	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	2	1	0	NA	NA	1	41	South	None	United States 	United States 	Educator 	Kentucky 	Yes	Native	Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1047	EN318	US	4	3	3	3	4	3	4	1	1	4	4	5	5	5	5	5	5	5	5	5	5	6	6	6	6	6	2	6	6	2	3	6	3	3	3	3	3	3	8	8	8	0	2	8	1	3	2	8	1	8	2	0	8	7	5	7	2	5	7	7	4	7	7	2	7	7	7	4	2	2	2	NA	NA	0	43	South	Protestant	Usa	Usa	Sell antiques	Georgia	Yes	Native	Graduate University / Professional School (Master's Degree, Doctoral Degree)	B
1048	EN319	US	1	2	1	2	2	2	2	2	2	2	2	2	2	4	5	4	4	4	4	3	4	7	6	7	6	7	2	6	6	1	6	7	3	0	0	1	0	0	5	6	5	6	6	5	5	6	5	6	5	5	5	6	5	4	4	4	3	4	5	4	3	5	4	4	4	4	5	7	4	5	4	NA	NA	0	25	Northeast	Christianity	American	United State	Manager	New York	Yes		University / College / Undergraduate School (Bachelor Degree)	A
1049	EN32	US	3	2	2	2	2	4	4	4	4	4	4	4	4	5	5	5	5	5	5	5	5	7	7	7	4	4	4	4	4	4	4	4	4	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	10	NA	NA	1	30	West	Muslim	Santa rosa california 	Santa rosa california 	IT Manager	Santa Rosa california 	Yes	Conversational	University / College / Undergraduate School (Bachelor Degree)	B
1050	EN320	US	7	5	5	6	5	7	6	6	2	7	7	6	7	3	3	3	5	3	5	4	4	7	5	7	3	4	1	5	4	1	4	1	-4	-4	-4	-4	-4	-3	1	0	10	0	0	10	0	0	0	10	10	10	10	0	10	4	4	7	1	5	6	4	5	4	7	3	7	1	3	1	1	1	0	NA	NA	1	25	Northeast	Atheist 	USA	USA	Crew Member	CT	Yes		Junior High School / Middle School	A
1051	EN321	US	2	2	5	2	4	5	6	5	2	5	6	4	4	1	3	1	4	2	4	2	1	7	6	4	6	6	6	6	6	6	5	3	4	4	4	4	4	4	0	1	5	0	0	6	0	5	0	7	5	1	0	0	6	7	6	5	5	5	6	6	6	7	6	4	6	4	5	6	1	1	10	NA	NA	0	59	Midwest	Catholic	US	us	Retired	Michigan	Yes		University / College / Undergraduate School (Bachelor Degree)	A
1052	EN322	US	2	4	4	2	2	4	4	3	2	2	3	2	3	4	3	4	4	4	4	3	4	6	5	6	3	6	3	6	7	2	6	6	3	3	3	3	-3	-2	4	9	4	7	8	8	9	7	7	5	6	7	8	4	5	6	4	4	2	4	6	5	2	6	6	5	6	3	6	7	5	7	4	NA	NA	0	40	Northeast	Christianity	American	United States	IT manager	New York	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1053	EN323	US	5	7	5	5	6	7	6	7	7	7	7	7	6	4	4	5	5	1	1	3	1	3	2	1	1	3	1	2	4	5	2	1	3	4	2	3	2	4	6	6	2	0	2	8	0	3	2	10	7	10	7	8	10	7	7	6	6	6	7	7	3	6	5	5	5	5	6	6	1	1	5	NA	NA	1	25	Midwest	Christian	United States	United States	Accountant	Minnesota	Yes		Vocational School / Technical College / Communication College (Associate Degree)	A
1054	EN324	US	4	4	4	4	4	4	4	4	4	4	4	4	4	3	1	1	5	1	3	3	1	7	7	4	7	7	1	4	7	7	4	2	4	4	4	4	4	4	0	10	0	0	0	10	0	0	0	10	0	10	0	0	10	7	5	7	6	7	7	4	3	6	6	4	3	4	3	1	1	1	10	NA	NA	1	28	Midwest	Lutheran 	USA	USA	Stay at home wife and mom	Ohio	Yes		University / College / Undergraduate School (Bachelor Degree)	A
1055	EN325	US	3	5	4	6	5	4	6	7	5	7	7	6	4	4	4	2	4	3	3	4	2	7	6	3	6	6	3	6	6	3	6	6	4	2	0	3	3	3	6	6	6	3	5	6	2	5	3	7	5	6	3	3	6	5	3	5	5	5	5	6	4	5	5	3	5	4	3	5	2	1	8	NA	NA	0	60	South	baptist	US	United States	retired	Florida	Yes		Vocational School / Technical College / Communication College (Associate Degree)	A
1056	EN326	US	3	7	7	7	7	7	7	7	7	7	7	7	7	4	5	4	5	2	3	5	5	7	7	2	7	6	3	7	7	7	7	7	4	4	4	4	3	4	10	8	4	3	8	6	0	2	0	8	9	8	1	3	6	7	7	7	6	7	7	7	7	7	7	4	7	5	7	7	4	3	9	NA	NA	0	35	Northeast	Christian	United States 	United States  	Construction 	New York 	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
1057	EN327	US	2	7	5	7	5	2	6	7	7	6	7	7	7	3	5	1	4	1	3	4	1	4	4	3	4	3	2	5	6	3	3	3	4	0	-2	0	4	0	3	5	5	0	2	5	0	10	0	10	10	10	10	5	5	3	4	6	5	4	7	2	5	1	1	4	3	3	4	3	6	4	0	NA	NA	1	33	Northeast	None	United states	Manassas	Part time	VA	Yes	Business	Vocational School / Technical College / Communication College (Associate Degree)	A
1058	EN328	US	7	7	7	7	7	7	7	7	7	7	7	7	7	4	5	4	5	5	3	5	3	1	4	1	1	1	1	1	1	4	1	1	0	4	4	4	4	4	5	10	7	5	5	10	6	10	8	10	10	10	10	10	10	7	7	7	7	6	7	6	3	5	5	5	6	5	7	5	1	1	0	NA	NA	Other	20	West	Pagan and Fae/Moon Witch 	Usa	Usa	Unemployed 	Around 	Yes		Other	B
1059	EN329	US	5	3	4	2	5	4	4	3	3	5	3	3	6	3	4	3	4	4	2	4	4	6	6	3	5	6	4	5	5	3	6	4	3	1	2	3	2	1	7	3	3	7	4	2	2	3	6	3	3	2	2	2	4	5	4	3	6	3	5	3	5	3	4	4	4	5	4	5	4	2	10	NA	NA	0	30	West	Christianity	USA	USA	Information technology	California	Yes		University / College / Undergraduate School (Bachelor Degree)	A
1060	EN33	US	5	5	5	5	5	5	5	5	6	6	6	6	5	3	4	3	4	2	3	2	4	4	2	5	1	3	3	4	4	7	2	2	0	3	4	2	3	0	3	1	0	0	0	6	0	3	0	7	6	3	8	3	10	7	1	6	2	6	5	5	6	5	6	3	7	4	4	2	3	1	2	NA	NA	1	31	South	None 	USA 	Pinellas 	Early education 	Florida 	Yes	Basic	Vocational School / Technical College / Communication College (Associate Degree)	A
1061	EN330	US	4	7	4	7	7	7	7	7	6	7	7	7	7	5	5	3	5	3	3	5	3	7	6	4	7	4	3	1	6	7	7	1	0	4	0	4	3	4	0	10	5	0	0	5	0	5	0	10	5	10	5	0	10	7	1	6	7	7	7	1	6	7	5	1	7	1	4	4	1	1	10	NA	NA	1	35	Northeast	Christian 	United States 	United States 	Teacher	Texas	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
